SECTION_DE,SECTION_LE,ROAD_NUMBE,ROAD_HIERA,NO_OF_LANE,SECTION_WI,SPEED_LIMI,ROAD_CLASS,ROAD_NAME,DISTRICT_N,WARD_NAME,NSG_USRN,EAST_SUSSE,Section_ID,X,Y,Route_ID,Zone
ABBEY CLOSE,121,U5836,M105,2,6.5,30,UU,ABBEY CLOSE,1 Lewes,Peacehaven,23300342,4b,1440U5836_/0020,0,536,764,8
ABBEY CLOSE,158,U5836,M105,2,6.5,30,UU,ABBEY CLOSE,1 Lewes,Peacehaven,23300342,4b,1440U5836_/0026,0,1,962,8
Abergavenny Road (Part),133,U5110,M105,2,6.5,30,UU,ABERGAVENNY ROAD,1 Lewes,Lewes,23300028,4b,1440U5110_/0035,0,1,234,7
Abergavenny Road (Part),200,U5110,M105,2,6.5,30,UU,ABERGAVENNY ROAD,1 Lewes,Lewes,23300028,4b,1440U5110_/0030,0,1,335,7
Abinger Place,110,U5151,M105,2,6.5,30,UU,ABINGER PLACE,1 Lewes,Lewes,23300087,4b,1440U5151_/0060,0,41,299,7
ACACIA ROAD,136,U5777,M105,2,6.5,30,UU,ACACIA ROAD,1 Lewes,Newhaven,23300185,4b,1440U5777_/0110,0,1,721,9
Access Road leading off Denton Rd,120,U5780,M105,2,6.5,30,UU,DENTON ROAD ACCESS,1 Lewes,Newhaven,0,4b,1440U5780_/0010,0,386,456,9
Access to Hill Crag,118,U7496,M105,2,6.5,60,RU,OLD A22 SECTION,3 Wealden,Maresfield,42701786,4b,1440U7496_/0010,0,292,205,3
ACCESS TO RETAIL,370,U5302,M101,2,6.5,30,UU,MCKINLAY WAY,1 Lewes,Newhaven,23301808,2,1440U5302_/0010,0,1,695,9
Access to The Paddock,122,U7777,M105,2,6.5,60,RU,FIELD END,3 Wealden,Maresfield,42700528,4b,1440U7777_/0010,0,1,998,3
ADELAIDE CLOSE,34,U5488,M105,2,6.5,30,UU,ADELAIDE CLOSE,1 Lewes,Seaford,23301157,4b,1440U5488_/0080,0,6,238,10
Adesfield,99,U7087,M105,2,6.5,60,RU,ADES FIELD,3 Wealden,Long Man,42701304,4b,1440U7087_/0010,0,1,679,11
Ailies Lane - Ailies Lane,2029,U7676,M105,2,6.5,60,RU,AILIES LANE,3 Wealden,East Hoathly with Halland,42700866,4b,1440U7676F/0014,0,996,560,17
ALBANY ROAD,165,U5478,M105,2,6.5,30,UU,ALBANY ROAD,1 Lewes,Seaford,23300833,4b,1440U5478_/0010,0,1,745,10
Albion Street,93,U5147,M105,2,6.5,30,UU,ALBION STREET,1 Lewes,Lewes,23301009,4b,1440U5147_/0010,0,6,408,7
Alciston Village Street,1151,U7722,M105,2,6.5,60,RU,THE VILLAGE,3 Wealden,Alciston,42701297,4b,1440U7722_/0010,0,391,346,12
ALEXANDRA CLOSE,43,U5488,M105,2,6.5,30,UU,ALEXANDRA CLOSE,1 Lewes,Seaford,23301158,4b,1440U5488_/0070,0,351,486,10
Alexandra Road,206,U7515,M105,2,6.5,30,UU,ALEXANDRA ROAD,3 Wealden,Uckfield,42700046,4b,1440U7515_/0020,0,966,945,14
ALFRISTON PARK (PART),38,U5503,M105,2,6.5,30,UU,ALFRISTON PARK,1 Lewes,Seaford,23300826,4b,1440U5503_/0015,0,1,652,10
ALFRISTON PARK (PART),199,U5503,M105,2,6.5,30,UU,ALFRISTON PARK,1 Lewes,Seaford,23300826,4b,1440U5503_/0010,0,6,89,10
Allington Crescent - Allington Crescent,98,U5673,M105,2,6.5,60,RU,ALLINGTON CRESCENT,1 Lewes,Newick,23300591,4b,1440U5673_/0012,0,996,601,4
Allington Crescent (Part),101,U5673,M105,2,6.5,60,RU,ALLINGTON CRESCENT,1 Lewes,Newick,23300591,4b,1440U5673_/0010,0,231,514,4
Allington Lane,1630,U5658,M105,2,6.5,60,RU,ALLINGTON LANE,1 Lewes,St John (Without),23300530,4b,1440U5658_/0010,0,951,490,6
Allington Road,173,U5004,M105,2,6.5,60,RU,ALLINGTON ROAD,1 Lewes,Newick,23300587,4b,1440U5004_/0040,0,621,277,4
Allington Road,452,U5004,M105,2,6.5,60,RU,ALLINGTON ROAD,1 Lewes,Newick,23300587,4b,1440U5004_/0050,0,576,124,4
Allington Road,569,U5004,M105,2,6.5,60,RU,ALLINGTON ROAD,1 Lewes,Newick,23300587,4b,1440U5004_/0020,0,1,248,4
Allwood Crescent,229,U5229,M105,2,6.5,60,RU,ALLWOOD CRESCENT,1 Lewes,Wivelsfield,23300504,4b,1440U5229_/0010,0,741,925,5
AMBLESIDE AVENUE,239,U5931,M105,2,6.5,30,UU,AMBLESIDE AVENUE,1 Lewes,Telscombe,23300388,4b,1440U5931_/0014,0,216,111,8
AMBLESIDE AVENUE,361,U5931,M105,2,6.5,30,UU,AMBLESIDE AVENUE,1 Lewes,Telscombe,23300388,4b,1440U5931_/0006,0,1,955,8
AMBLESIDE AVENUE,667,U5931,M105,2,6.5,30,UU,AMBLESIDE AVENUE,1 Lewes,Telscombe,23300388,4b,1440U5931_/0012,0,1,500,8
AMBLESIDE AVENUE SOUTH,98,U5830,M105,2,6.5,30,UU,AMBLESIDE AVENUE,1 Lewes,Telscombe,23300388,4b,1440U5830_/0010,0,996,638,8
AMHURST ROAD,173,U5820,M105,2,6.5,30,UU,AMHURST ROAD,1 Lewes,Telscombe,23300218,4b,1440U5820_/0030,0,1,3,8
Anchor Field (Part),42,U5681,M105,2,6.5,60,RU,ANCHOR FIELD,1 Lewes,Ringmer,23300432,4b,1440U5681_/0015,0,496,68,13
Anchor Field (Part),297,U5681,M105,2,6.5,60,RU,ANCHOR FIELD,1 Lewes,Ringmer,23300432,4b,1440U5681_/0010,0,951,369,13
Anchor Lane,2344,U5007,M105,2,6.5,60,RU,ANCHOR LANE,1 Lewes,Barcombe,23300575,4b,1440U5007_/0010,0,1,533,6
Antioch Street,22,U5119,M105,2,6.5,30,UU,ANTIOCH STREET,1 Lewes,Lewes,23300010,4b,1440U5119_/0020,0,1,889,7
ANTONY CLOSE,91,U5501,M105,2,6.5,30,UU,ANTONY CLOSE,1 Lewes,Seaford,23300882,4b,1440U5501_/0190,0,1,194,10
Anvil Close - Anvil  Close,12,U8773,M105,2,3.78,30,UU,ANVIL CLOSE,3 Wealden,Uckfield,42702526,4b,1440U8773_/0012,0,611,600,14
Anvil Close - Anvil  Close,76,U7765,M105,2,3.78,30,UU,ANVIL CLOSE,3 Wealden,Uckfield,42702526,4b,1440U7765_/0025,0,306,586,14
ANZAC CLOSE,203,U5834,M105,2,6.5,30,UU,ANZAC CLOSE,1 Lewes,Peacehaven,23300333,4b,1440U5834_/0050,0,136,472,8
AQUILA PARK,9,U5543,M105,2,6.5,30,UU,AQUILA PARK,1 Lewes,Seaford,23301595,4b,1440U5543_/0012,0,1,676,10
AQUILA PARK,89,U5543,M105,2,6.5,30,UU,AQUILA PARK,1 Lewes,Seaford,23301595,4b,1440U5543_/0010,0,796,538,10
ARDINGLY ROAD,142,U5903,M105,2,6.5,30,UU,ARDINGLY ROAD,1 Lewes,Telscombe,23300287,4b,1440U5903_/0010,0,1,316,8
ARGENT CLOSE (PART),47,U5426,M105,2,6.5,30,UU,ARGENT CLOSE,1 Lewes,Seaford,23300779,4b,1440U5426_/0010,0,1,629,10
ARGENT CLOSE (PART),48,U5426,M105,2,6.5,30,UU,ARGENT CLOSE,1 Lewes,Seaford,23300779,4b,1440U5426_/0015,0,6,915,10
Arundel Green (Part),28,U5107,M105,2,6.5,30,UU,ARUNDEL GREEN,1 Lewes,Lewes,23300059,4b,1440U5107_/0215,0,6,478,7
Arundel Green (Part),159,U5107,M105,2,6.5,30,UU,LEE ROAD,1 Lewes,Lewes,23300053,4b,1440U5107_/0210,0,1,945,7
ARUNDEL ROAD,179,U5779,M105,2,6.5,30,UU,ARUNDEL ROAD,1 Lewes,Newhaven,23301085,4b,1440U5779_/0040,0,1,693,9
ARUNDEL ROAD,247,U5779,M105,2,6.5,30,UU,ARUNDEL ROAD,1 Lewes,Newhaven,23301085,4b,1440U5779_/0045,0,211,582,9
ARUNDEL ROAD,1432,U5913,M105,2,6.5,30,UU,ARUNDEL ROAD,1 Lewes,Peacehaven,23300382,4b,1440U5913_/0010,0,271,146,8
ARUNDEL ROAD,666,U5524,M105,2,6.5,30,UU,ARUNDEL ROAD,1 Lewes,Seaford,23301214,4b,1440U5524_/0010,0,6,156,10
ARUNDEL ROAD CENTRAL,101,U5912,M105,2,6.5,30,UU,ARUNDEL ROAD CENTRAL,1 Lewes,Peacehaven,23300244,4b,1440U5912_/0015,0,1,820,8
ARUNDEL ROAD CENTRAL,138,U5912,M105,2,6.5,30,UU,ARUNDEL ROAD CENTRAL,1 Lewes,Peacehaven,23300244,4b,1440U5912_/0005,0,6,987,8
ARUNDEL ROAD WEST,540,U5856,M105,2,6.5,30,UU,ARUNDEL ROAD WEST,1 Lewes,Peacehaven,23300232,4b,1440U5856_/0010,0,1,329,8
ASH DRIVE,174,U5459,M105,2,6.5,30,UU,ASH DRIVE,1 Lewes,Seaford,23300625,4b,1440U5459_/0010,0,1,100,10
Ashcroft Close,83,U5568,M105,2,6.5,60,RU,ASHCROFT CLOSE,1 Lewes,Ringmer,23300412,4b,1440U5568_/0010,0,976,172,13
Ashdown Business Park,18,U7624,M103,1,0,0,UD,Michael Way,3 Wealden,Maresfield,42703168,3b,1440U7624_/0018,0,524,61,3
Ashdown Business Park,26,U7624,M103,2,0,0,UU,Michael Way,3 Wealden,Maresfield,42703168,3b,1440U7624_/0012,0,686,430,3
Ashdown Business Park,226,U7624,M103,2,0,0,UD,Michael Way,3 Wealden,Maresfield,42703168,3b,1440U7624_/0030,0,199,221,3
Ashdown Business Park - Roundabout,65,U7624,M103,2,0,0,UD,Michael Way,3 Wealden,Maresfield,42703168,3b,1440U7624_/0020,0,150,78,3
Ashengate Way,132,U7118,M105,2,6.5,30,RU,Ashengate Way,3 Wealden,Buxted,42702877,4b,1440U7118_/0030,0,776,909,3
Ashengate Way,219,U7118,M105,2,6.5,30,RU,Ashengate Way,3 Wealden,Buxted,42702877,4b,1440U7118_/0020,0,1,730,3
ASHINGTON GARDENS,115,U5881,M105,2,6.5,30,UU,ASHINGTON GARDENS,1 Lewes,Peacehaven,23300355,4b,1440U5881_/0010,0,1,758,8
ASHINGTON GARDENS,371,U5881,M105,2,6.5,30,UU,ASHINGTON GARDENS,1 Lewes,Peacehaven,23300355,4b,1440U5881_/0015,0,6,438,8
ASHMORE CLOSE,117,U5835,M105,2,6.5,30,UU,ASHMORE CLOSE,1 Lewes,Peacehaven,23300330,4b,1440U5835_/0020,0,996,565,8
Ashtonville Close,42,U5562,M105,2,6.5,60,RU,ASHTONVILLE CLOSE,1 Lewes,Ringmer,23300435,4b,1440U5562_/0010,0,206,612,13
ASHURST AVENUE,573,U5907,M105,2,6.5,30,UU,ASHURST AVENUE,1 Lewes,Telscombe,23300275,4b,1440U5907_/0010,0,6,149,8
ASHURST ROAD,129,U5468,M105,2,6.5,30,UU,ASHURST ROAD,1 Lewes,Seaford,23300719,4b,1440U5468_/0020,0,996,22,10
AUDREY CLOSE,70,U5488,M105,2,6.5,30,UU,AUDREY CLOSE,1 Lewes,Seaford,23301156,4b,1440U5488_/0040,0,1,545,10
Averys Lane,1376,U7663,M105,2,6.5,60,RU,COMMON LANE,3 Wealden,Laughton,42700947,4b,1440U7663_/0010,0,956,632,17
AVIS CLOSE,65,U5815,M105,2,6.5,30,UU,AVIS CLOSE,1 Lewes,Newhaven,23301396,4b,1440U5815_/0015,0,221,136,9
AVIS CLOSE,104,U5815,M105,2,6.5,30,UU,AVIS CLOSE,1 Lewes,Newhaven,23301396,4b,1440U5815_/0010,0,996,927,9
AVIS WAY,102,U5786,M105,2,6.5,30,UU,AVIS WAY,1 Lewes,Newhaven,23301094,4b,1440U5786_/0015,0,926,934,9
AVIS WAY,567,U5786,M105,2,6.5,30,UU,AVIS WAY,1 Lewes,Newhaven,23301094,4b,1440U5786_/0010,0,996,16,9
AVONDALE ROAD,51,U5445,M105,2,6.5,30,UU,AVONDALE ROAD,1 Lewes,Seaford,23300891,4b,1440U5445_/0020,0,6,463,10
AVONDALE ROAD,337,U5445,M105,2,6.5,30,UU,AVONDALE ROAD,1 Lewes,Seaford,23300891,4b,1440U5445_/0015,0,1,971,10
B2102 TO STREAM AT BIRCHWAYS,363,U7586,M105,2,6.5,60,RU,GUN BANKS,3 Wealden,Hadlow Down,42703053,4b,1440U7586F/0010,0,346,819,16
B2192 TO U7155 BEECHY ROAD,1938,U7405,M105,2,6.5,60,RU,HOLLOW LANE,3 Wealden,Framfield,42701684,4b,1440U7405T/0050,0,876,660,16
Back Lane,299,U7088,M105,2,6.5,60,RU,BACK LANE,3 Wealden,Long Man,42701302,4b,1440U7088_/0010,0,996,132,11
Badens Close,68,U5688,M105,2,6.5,60,RU,BADENS CLOSE,1 Lewes,Newick,23300593,4b,1440U5688_/0020,0,1,995,4
BADGERS COPSE (PART),48,U5492,M105,2,6.5,30,UU,BADGERS COPSE,1 Lewes,Seaford,23300683,4b,1440U5492_/0015,0,1,404,10
BADGERS COPSE (PART),123,U5492,M105,2,6.5,30,UU,BADGERS COPSE,1 Lewes,Seaford,23300683,4b,1440U5492_/0010,0,1,775,10
Badgers Field - Badgers Field,83,U5835,M105,2,6.5,30,UU,BADGERS FIELD,1 Lewes,Peacehaven,23301376,4b,1440U5835_/0030,0,646,561,8
BAINBRIDGE CLOSE,68,U5468,M105,2,6.5,30,UU,BAINBRIDGE CLOSE,1 Lewes,Seaford,23300717,4b,1440U5468_/0050,0,46,806,10
Bainbridge Close - Bainbridge Close,8,U5468,M105,2,6.5,30,UU,BAINBRIDGE CLOSE,1 Lewes,Seaford,23300717,4b,1440U5468_/0052,0,576,533,10
BAKER STREET,45,U5293,M105,2,6.5,30,UU,BAKER STREET,1 Lewes,Newhaven,23300163,4b,1440U5293_/0010,0,876,796,9
BALCOMBE ROAD,514,U5854,M105,2,6.5,30,UU,BALCOMBE ROAD,1 Lewes,Peacehaven,23300386,4b,1440U5854_/0010,0,1,449,8
Ballard Drive,375,U5679,M105,2,6.5,60,RU,BALLARD DRIVE,1 Lewes,Ringmer,23300397,4b,1440U5679_/0030,0,946,901,13
BALMORAL CLOSE,66,U5421,M105,2,6.5,30,UU,BALMORAL CLOSE,1 Lewes,Seaford,23300782,4b,1440U5421_/0010,0,766,137,10
Banks Road,672,U5320,M105,2,6.5,60,RU,BANKS ROAD,1 Lewes,Chailey,23300455,4b,1440U5320_/0010,0,6,392,4
BANNINGS VALE,1436,U5906,M105,2,6.5,30,UU,BANNINGS VALE,1 Lewes,Telscombe,23300274,4b,1440U5906_/0010,0,906,358,8
BARCOMBE AVENUE,196,U5462,M105,2,6.5,30,UU,BARCOMBE AVENUE,1 Lewes,Seaford,23300620,4b,1440U5462_/0010,0,6,162,10
Barcombe Avenue - Barcombe Avenue,53,U5462,M105,2,6.5,30,UU,BARCOMBE AVENUE,1 Lewes,Seaford,23300620,4b,1440U5462_/0012,0,6,511,10
BARCOMBE CLOSE,54,U5462,M105,2,6.5,30,UU,BARCOMBE CLOSE,1 Lewes,Seaford,23300621,4b,1440U5462_/0020,0,106,394,10
Barkham Lane,255,U7527,M105,2,6.5,60,RU,BARKHAM LANE,3 Wealden,Fletching,42701039,4b,1440U7527_/0010,0,571,872,4
Barkham Lane - Barkham Lane,15,U7527,M105,2,6.5,60,RU,BARKHAM LANE,3 Wealden,Fletching,42701039,4b,1440U7527_/0013,0,996,224,4
BARLEY CLOSE,136,U5922,M105,2,6.5,30,UU,BARLEY CLOSE,1 Lewes,Telscombe,23301132,4b,1440U5922_/0060,0,6,561,8
BARN CLOSE,266,U5421,M105,2,6.5,30,UU,BARN CLOSE,1 Lewes,Seaford,23300776,4b,1440U5421_/0050,0,681,473,10
Barn Hatch Close,109,U5103,M105,2,6.5,30,UU,BARN HATCH CLOSE,1 Lewes,Lewes,23301356,4b,1440U5103_/0100,0,1,963,7
Barn Lane,1272,U7506,M105,2,6.5,60,RU,BARN LANE,3 Wealden,Framfield,42700116,4b,1440U7506_/0010,0,661,788,15
Barn Rise - Barn Rise,506,U5541,M105,2,6.5,30,UU,BARN RISE,1 Lewes,Seaford,23301191,4b,1440U5541_/0010,0,1,679,10
Barn Road,122,U5133,M105,2,6.5,30,UU,BARN ROAD,1 Lewes,Lewes,23300126,4b,1440U5133_/0050,0,1,338,7
Barnett Way (Part),48,U7775,M105,2,6.5,30,UU,BARNETT WAY,3 Wealden,Uckfield,42701869,4b,1440U7775_/0065,0,1,779,14
Barnett Way (Part),77,U7775,M105,2,6.5,30,UU,BARNETT WAY,3 Wealden,Uckfield,42701869,4b,1440U7775_/0060,0,6,367,14
Barnfield,87,U5227,M105,2,6.5,60,RU,BARNFIELD,1 Lewes,Plumpton,23300523,4b,1440U5227_/0010,0,1,28,5
BARONS CLOSE,56,U5489,M105,2,6.5,30,UU,BARONS CLOSE,1 Lewes,Seaford,23300857,4b,1440U5489_/0010,0,996,845,10
Barons Down Road (Part),30,U5103,M105,2,6.5,30,UU,BARONS DOWN ROAD,1 Lewes,Lewes,23300076,4b,1440U5103_/0025,0,1,761,7
Barons Down Road (Part),34,U5103,M105,2,6.5,30,UU,BARONS DOWN ROAD,1 Lewes,Lewes,23300076,4b,1440U5103_/0022,0,1,5,7
Barons Down Road (Part),490,U5103,M105,2,6.5,30,UU,BARONS DOWN ROAD,1 Lewes,Lewes,23300076,4b,1440U5103_/0020,0,6,72,7
Batchelors Way,259,U7786,M105,2,6.5,30,UU,BATCHELOR WAY,3 Wealden,Uckfield,42701971,4b,1440U7786_/0010,0,1,648,14
BATTLE CLOSE,53,U5402,M105,2,6.5,30,UU,BATTLE CLOSE,1 Lewes,Seaford,23300649,4b,1440U5402_/0050,0,1,938,10
Batts Bridge Roundabout,152.9,A22T,M102,2,8,60,A,Batts Bridge Roundabout,Wealden,Maresfield,42700497,2,1440A22__T/0435,545932,0,938,3
Baxendale Way,8,U7516,M105,1,0,0,UU,Baxendale Way,3 Wealden,Uckfield,42702867,4b,1440U7516_/0065,0,65,798,14
Baxendale Way,10,U7516,M105,1,0,0,UU,Baxendale Way,3 Wealden,Uckfield,42702865,4b,1440U7516_/0052,0,687,203,14
Baxendale Way,151,U7516,M105,1,0,0,UU,Baxendale Way,3 Wealden,Uckfield,42702865,4b,1440U7516_/0050,0,836,335,14
Baxter Road,162,U5107,M105,2,6.5,30,UU,BAXTER ROAD,1 Lewes,Lewes,23300056,4b,1440U5107_/0150,0,1,897,7
BAY VUE ROAD,123,U5299,M105,2,6.5,30,UU,BAY VUE ROAD,1 Lewes,Newhaven,23301277,4b,1440U5299_/0010,0,1,490,9
BAYVIEW ROAD,218,U5879,M105,2,6.5,30,UU,BAYVIEW ROAD,1 Lewes,Peacehaven,23300361,4b,1440U5879_/0060,0,1,310,8
Beach Close - Beach Close,112,U5294,M105,2,6.5,30,UU,BEACH CLOSE,1 Lewes,Newhaven,23301688,4b,1440U5294_/0020,0,6,150,9
BEACH ROAD,587,U5294,M104,2,6.5,30,UU,BEACH ROAD,1 Lewes,Newhaven,23300926,4a,1440U5294_/0010,0,1,872,9
BEACON CLOSE,58,U5496,M105,2,6.5,30,UU,BEACON CLOSE,1 Lewes,Seaford,23300869,4b,1440U5496_/0020,0,91,22,10
BEACON DRIVE,586,U5496,M105,2,6.5,30,UU,BEACON DRIVE,1 Lewes,Seaford,23300868,4b,1440U5496_/0010,0,996,629,10
Beacon Rd - No7 Beacon Rd to Claremont Rd,89,U5481,M105,2,6.5,30,UU,BEACON ROAD,1 Lewes,Seaford,23300828,4b,1440U5481_/0030,0,1,978,10
BEACON ROAD,38,U5495,M105,2,6.5,30,UU,BEACON ROAD,1 Lewes,Seaford,23300828,4b,1440U5495_/0025,0,6,500,10
BEACON ROAD,393,U5495,M105,2,6.5,30,UU,BEACON ROAD,1 Lewes,Seaford,23300828,4b,1440U5495_/0020,0,1,981,10
BEAUFORD ROAD,14,U7349,M105,1,6.5,0,RU,BEAUFORD ROAD,3 Wealden,Horam,42700891,4b,1440U7349_/0025,0,1,627,16
BEAUFORD ROAD,119,U7349,M105,2,6.5,60,RU,BEAUFORD ROAD,3 Wealden,Horam,42700891,4b,1440U7349_/0020,0,561,655,16
Beckets Way,303,U7618,M105,2,6.5,60,RU,BECKETS WAY,3 Wealden,Framfield,42700082,4b,1440U7618_/0010,0,251,453,15
Beckett Way,106,U5130,M105,2,6.5,30,UU,BECKETT WAY,1 Lewes,Lewes,23300114,4b,1440U5130_/0030,0,1,597,7
BEE ROAD,100,U5852,M105,2,6.5,30,UU,BEE ROAD,1 Lewes,Peacehaven,23300266,4b,1440U5852_/0060,0,1,139,8
Beeches Close,87,U7771,M105,2,6.5,30,UU,BEECHES CLOSE,3 Wealden,Uckfield,42700013,4b,1440U7771_/0030,0,1,266,14
BEECHY ROAD,1488,U7511,M105,2,6.5,60,RU,BEECHY ROAD,3 Wealden,Framfield,42700119,4b,1440U7511_/0010,0,1,149,16
BELGRAVE CRESCENT,396,U5442,M105,2,6.5,30,UU,BELGRAVE CRESCENT,1 Lewes,Seaford,23300800,4b,1440U5442_/0090,0,1,169,10
BELGRAVE ROAD,782,U5499,M105,2,6.5,30,UU,BELGRAVE ROAD,1 Lewes,Seaford,23300887,4b,1440U5499_/0010,0,1,753,10
Bell Lane,38,U7136,M105,2,6.5,30,UU,BELL LANE,3 Wealden,Uckfield,42701883,4b,1440U7136_/0014,0,1,425,14
Bell Lane,90,U7762,M104,2,6.5,30,UU,BELL LANE,3 Wealden,Uckfield,42701883,4a,1440U7762_/0020,0,1,145,14
Bell Lane,587,U7136,M105,2,6.5,30,UU,BELL LANE,3 Wealden,Uckfield,42701883,4b,1440U7136_/0016,0,1,225,14
Bell Walk Development,69,U7136,M105,2,6.5,30,UU,BELL WALK,3 Wealden,Uckfield,42701884,4b,1440U7136_/0020,0,1,915,14
Bellows Close,32,U7777,M105,1,0,0,UU,Bellows Close,3 Wealden,Maresfield,42702945,4b,1440U7777_/0060,0,981,206,3
Belmont Road,397,U7787,M104,2,6.5,30,UU,BELMONT ROAD,3 Wealden,Uckfield,42700041,4a,1440U7787_/0010,0,166,506,14
BELVEDERE GARDENS (PART),72,U5425,M105,2,6.5,30,UU,BELVEDERE GARDENS,1 Lewes,Seaford,23300778,4b,1440U5425_/0015,0,706,453,10
BELVEDERE GARDENS (PART),93,U5425,M105,2,6.5,30,UU,BELVEDERE GARDENS,1 Lewes,Seaford,23300778,4b,1440U5425_/0010,0,1,426,10
BENENDEN CLOSE,82,U5507,M105,2,6.5,30,UU,BENENDEN CLOSE,1 Lewes,Seaford,23300805,4b,1440U5507_/0040,0,1,925,10
BERESFORD ROAD,185,U5779,M105,2,6.5,30,UU,BERESFORD ROAD,1 Lewes,Newhaven,23300167,4b,1440U5779_/0025,0,1,927,9
BERESFORD ROAD,366,U5779,M105,2,6.5,30,UU,BERESFORD ROAD,1 Lewes,Newhaven,23300167,4b,1440U5779_/0020,0,6,203,9
BERRY CLOSE,37,U5923,M105,2,6.5,30,UU,BERRY CLOSE,1 Lewes,Telscombe,23301124,4b,1440U5923_/0020,0,1,219,8
Berry Close - Berry Close,13,U5923,M105,2,6.5,30,UU,BERRY CLOSE,1 Lewes,Telscombe,23301124,4b,1440U5923_/0022,0,996,227,8
BERWICK CLOSE,40,U5481,M105,2,6.5,30,UU,BERWICK CLOSE,1 Lewes,Seaford,23300849,4b,1440U5481_/0060,0,581,671,10
Berwick Village Street,595,U7724,M105,2,6.5,60,RU,THE VILLAGE,3 Wealden,Berwick,42701294,4b,1440U7724_/0010,0,161,310,11
BEVENDEAN AVENUE,710,U5895,M105,2,6.5,30,UU,BEVENDEAN AVENUE,1 Lewes,Telscombe,23300278,4b,1440U5895_/0010,0,1,752,8
Birch Close (Part),51,U7771,M105,2,6.5,30,UU,BIRCH CLOSE,3 Wealden,Uckfield,42700021,4b,1440U7771_/0140,0,6,131,14
Birch Close (Part),123,U7771,M105,2,6.5,30,UU,BIRCH CLOSE,3 Wealden,Uckfield,42700021,4b,1440U7771_/0145,0,1,829,14
BIRLING CLOSE,40,U5481,M105,2,6.5,30,UU,BIRLING CLOSE,1 Lewes,Seaford,23300850,4b,1440U5481_/0050,0,671,656,10
BISHOP'S CLOSE,119,U5481,M105,2,6.5,30,UU,BISHOPS CLOSE,1 Lewes,Seaford,23300851,4b,1440U5481_/0020,0,731,128,10
Bishops Close - Bishops Close,25,U5481,M105,2,6.5,30,UU,BISHOPS CLOSE,1 Lewes,Seaford,23300851,4b,1440U5481_/0022,0,1,684,10
Bishops Lane,784,U5661,M105,2,6.5,60,RU,BISHOPS LANE,1 Lewes,Ringmer,23300413,4b,1440U5661_/0010,0,1,399,13
Bishopstone Road and Norton Road,2139,U5060,M105,2,6.5,30,UU,BISHOPSTONE ROAD,1 Lewes,Seaford,23301151,4b,1440U5060_/0010,0,331,485,10
Blackbrook Lane - Blackbrook Lane,731,U5320,M105,2,6.5,60,RU,BLACKBROOK LANE,1 Lewes,Chailey,23301682,4b,1440U5320_/0030,0,921,776,4
Blackdown Roundabout,158.7,A22T,M102,2,8,60,A,Blackdown Roundabout,Wealden,Uckfield,42700498,2,1440A22__T/0418,546807,995,764,3
Blakeney Avenue - Blakeney  Avenue,20,U5504,M105,2,3.78,30,UU,BLAKENEY AVENUE,1 Lewes,Peacehaven,23301243,4b,1440U5504_/0020,0,1,503,8
BLATCHINGTON CLOSE,48,U5440,M105,2,6.5,30,UU,BLATCHINGTON CLOSE,1 Lewes,Seaford,23300825,4b,1440U5440_/0100,0,681,273,10
BLATCHINGTON HILL,366,U5522,M105,2,6.5,30,UU,BLATCHINGTON HILL,1 Lewes,Seaford,23300890,4b,1440U5522_/0010,0,1,193,10
BLATCHINGTON ROAD,549,U5497,M105,2,6.5,30,UU,BLATCHINGTON ROAD,1 Lewes,Seaford,23300767,4b,1440U5497_/0080,0,1,635,10
Blind Lane,410,U5063,M105,2,6.5,60,RU,BLIND LANE,1 Lewes,Newick,23300588,4b,1440U5063_/0010,0,1,314,4
Blois Road (Part),48,U5107,M105,2,6.5,30,UU,BLOIS ROAD,1 Lewes,Lewes,23300050,4b,1440U5107_/0105,0,1,851,7
Blois Road (Part),82,U5107,M105,2,6.5,30,UU,YARROW ROAD,1 Lewes,Lewes,23300050,4b,1440U5107_/0102,0,6,246,7
Blois Road (Part),469,U5107,M105,2,6.5,30,UU,BLOIS ROAD,1 Lewes,Lewes,23300050,4b,1440U5107_/0100,0,76,338,7
Bloomery Way,28,U7777,M105,1,0,0,UU,Bloomery Way,3 Wealden,Maresfield,42702944,4b,1440U7777_/0078,0,406,408,3
Bloomery Way,28,U7777,M105,1,0,0,UU,Bloomery Way,3 Wealden,Maresfield,42702944,4b,1440U7777_/0075,0,206,540,3
Bloomery Way,93,U7777,M105,1,0,0,UU,Bloomery Way,3 Wealden,Maresfield,42702944,4b,1440U7777_/0070,0,321,878,3
Blue Haze Avenue - Blue Haze Avenue,9,U5415,M105,2,6.5,30,UU,BLUE HAZE AVENUE,1 Lewes,Seaford,23300685,4b,1440U5415_/0026,0,996,901,10
Blue Haze Avenue - Blue Haze Avenue,19,U5415,M105,2,6.5,30,UU,BLUE HAZE AVENUE,1 Lewes,Seaford,23300685,4b,1440U5415_/0050,0,1,92,10
Blue Haze Avenue - Blue Haze Avenue,20,U5415,M105,2,6.5,30,UU,BLUE HAZE AVENUE,1 Lewes,Seaford,23300685,4b,1440U5415_/0040,0,901,898,10
Blue Haze Avenue - Blue Haze Avenue,23,U5415,M105,2,6.5,30,UU,BLUE HAZE AVENUE,1 Lewes,Seaford,23300685,4b,1440U5415_/0028,0,996,780,10
