SectionID,Chainage,200,400,600,800,1000,1200,1400,1600,1800,2000,2200,2400,2600,2800,3000,3200,3400,3600,3800,4000,Direction,StartCh,EndCh,Length,SECTION_LE,Network
1440U7584_/0010,155.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,156.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,156.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,156.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,156.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,157.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,157.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,157.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,157.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,157.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,158.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,158.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,158.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,158.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,159.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,159.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,159.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,159.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,159.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
